1254988448101883907 2020-04-28 05:18:57 BST <yuma_totoi_bot> 近づいてきて可愛い！！ ゆまち尊ち！！！鍵山さん尊ち！！ #鍵山優真 #Yumakagiyama #尊い #Lausanne2020  pic.twitter.com/Ztc2L85XHH
1254712607342243843 2020-04-27 11:02:51 BST <EtLausanne> Ensemble à la maison #coronavid19 #ensembleàlamaison #lasergames #jeux #villeneuvesuisse #lausanne2020 #vaud #suisseromande #valais #geneve #fribourg #vaud pic.twitter.com/SEAJOT9ntZ
1254345105630212101 2020-04-26 10:42:32 BST <SabrinaHommel> Vor ziemlich genau drei Monaten endete meine Zeit beim #dsjacademycamp im Rahmen der #youtholympics in #lausanne2020. Heute steht die "Capitale Olympique" vermutlich still...@dsj4sport @DeuOA https://www.youtube.com/watch?v=-BYsmDPO8Ho …
1254151081359261702 2020-04-25 21:51:33 BST <ChKlaue> Gerade drei Monate her aber irgendwie wirkt es wie ein anderes Zeitalter in diesen Tagen: die Erinnerung an die @youtholympics #Lausanne2020 und das #dsjacademycamp. Schön war's. @dsj4sport @DeuOA https://youtu.be/-BYsmDPO8Ho 
1253965241983078400 2020-04-25 09:33:05 BST <michecaira> I look back at the @lausanne2020 with nothing but joy... so glad I went to as much as possible, as that literally was the last sporting event.
1253684330573987845 2020-04-24 14:56:51 BST <SheSportsSwiss> It’s almost hard to believe but #Lausanne2020 was nearly five months ago!   Catch up to the highlights here:  https://youtu.be/MheuJ2Tsylo   You can also check out our BTS where we talked to some @AISTS_Sport volunteers at the YOG in the thread below.  #FlashbackFriday #shesportsspirit https://twitter.com/SheSportsSwiss/status/1217832403860893696 …
1253683142789148681 2020-04-24 14:52:08 BST <bcwsport> And completing our lineup will be Greg Curchod, Director of BCW Sports Practice & recently Head of Communications for the Winter Youth Olympic Games in Lausanne this year.   Greg will share his ideas of the steps he would have considered had @lausanne2020 been postponed. ⛷  pic.twitter.com/ufxzv5jkpZ
1253316874147749890 2020-04-23 14:36:42 BST <GuerrersNordic> Les imatges del Scandinavian Tour van ser una merda, tot amb una moto al davant i un helicòpter. #QueEnsTorninLaPasta #OquePosinUnsDronsOalgo
1253310614564417536 2020-04-23 14:11:50 BST <joanpallas> A la Cape Epic de Btt, ja posen cameras amb corredors i bicis elèctriques dins de la cursa per estar al cap davant i poder oferir imatges brutals
1253264633366011907 2020-04-23 11:09:07 BST <GuerrersNordic> Si és per fer publi de coses nòrdiques... pic.twitter.com/xtA1oPy0Ya
1253264076400209920 2020-04-23 11:06:54 BST <jormabike> Però aprofitar per colar una mica de publicitat de les curses d'Andorra tampoc està de més... 😉
1253251312780808196 2020-04-23 10:16:11 BST <GuerrersNordic> El tuit fa referència a la visió que proporciona una càmera on-board. 😬
1253250805702033408 2020-04-23 10:14:11 BST <jormabike> Un ski-cross? A la Rabassa fa anys que en muntem un cada temporada, més espectacular que aquest...i amb molt èxit entre tots els corredors de la Festa del Nòrdic. @Naturlandia @FAEAndorra
1253064723131744257 2020-04-22 21:54:45 BST <davidgaspar_> Hahaha Estic segur que aviat ho veurem, i no únicament en el món del fons
1253064377328193543 2020-04-22 21:53:23 BST <GuerrersNordic> Podríem escoltar els comentaris durant la cursa, per no dir d’altres coses... 🔪
1253056884866777091 2020-04-22 21:23:36 BST <davidgaspar_> M’encantaria !!!
1253050545562095618 2020-04-22 20:58:25 BST <GuerrersNordic> 👔 Ara que està en joc la presidència de la FIS i un dels candidats, el bilionari Johan Eliasch, està parlant de canviar formats televisius, us deixem aquest on-board d’un fondista a @lausanne2020. 🤔 Us imagineu això a les curses de @fiscrosscountry? pic.twitter.com/x9V6wZkSGg
1252899720319696900 2020-04-22 10:59:05 BST <girardbille> .#Switzerland #GestionDesRisques CIO n'a pas su faire preuve #anticipation quand il a fait venir 53 jeunes athlètes chinois et leurs accompagnants aux #JOJ #YOG pour #Lausanne2020 en janvier alors que Taiwan avait déjà imposé une #quarantaine aux personnes venant de Chine
1252753348836589569 2020-04-22 01:17:28 BST <lauren_raj> We are in this together Canada!! Stay home and stay safe. #TeamCanada @TeamCanada @CurlingCanada @Devin_Heroux @CBCOlympics @lausanne2020  pic.twitter.com/l5d4BCBUpf
1252539738734710784 2020-04-21 11:08:39 BST <and_rafiki> How do you want to enjoy your camping 🏕 @Travelmath @must_travel @lausanne2020 @lcwe @DairyMilkIn pic.twitter.com/RONcVd6qtn
1252512789010268161 2020-04-21 09:21:34 BST <FIL_Luge> Following the successful premiere at the Olympic Youth Games #Lausanne2020 there will be a proposal of the introduction of women’s doubles in the Junior World Cups in the next winter. In the 2021/2022 season, women’s doubles competition is planned in Luge World Cup also #FILuge pic.twitter.com/M59l7F8FEO
1252034219452366850 2020-04-20 01:39:54 BST <clonick> Nunca respondió a mis mensajes, su sistema de filtrado comete errores importantes.
1251969021404217347 2020-04-19 21:20:49 BST <girardbille> #MonitoringFinancier #GestionDesRisques CIO n'a pas su faire preuve #anticipation quand il a fait venir 53 jeunes athlètes chinois et leurs accompagnants aux #JOJ #YOG pour #Lausanne2020 en janvier alors que Taiwan avait déjà imposé une #quarantaine aux personnes venant de Chine
1250767615489908739 2020-04-16 13:46:52 BST <Manuxtrm> @armajackson t chaud toi hahahha
1250630717421375490 2020-04-16 04:42:53 BST <Alberto98876064> No quiero que me sigue nadie no soy papá de nadie!✌︎︎✌︎︎㋛㋛㋛
1250349156415107074 2020-04-15 10:04:03 BST <girardbille> .#COVID19 #CIO et ne pas oublier les #JOJ à #Lausanne2020 #YOG https://twitter.com/nicolasherbelot/status/1250040912320901121 …
1250106527345762307 2020-04-14 17:59:56 BST <SportPosSummit> So, so amazing. Go sports!  #sportpositive
1250106230502305792 2020-04-14 17:58:45 BST <NeilBeecroft> A5 - great example too of @lausanne2020 Youth Olympic village now being used by medical teams for accommodation. #sportpositive https://www.lausanne2020.sport/fr/news/lausanne-2020/crise_du_coronavirus_mise_a_disposition_de_vortex_ancien_village_olympique_de_la_jeunesse_pour_loger_du_personnel_soignant_et_sanitaire …
1250074764741414918 2020-04-14 15:53:43 BST <girardbille> .#COVID19 #outbreak #Taiwan a mis en #quanrantine #quarantaine les personnes venant de Chine dès le 30 décembre 2019. #CIO #Vaud ont laissé venir 53 athlètes chinois et leurs accompagnants en nombre indéterminé pour les #JOJ #Lausanne2020 en janvier  https://www.rts.ch/play/radio/le-12h30/audio/serie-inter-tawan-sous-la-loupe?id=11228294 …
1248375579851644932 2020-04-09 23:21:46 BST <PanamKurash> FEDOKURASH in Play True Day 2020 - 9 APRIL / FEDOKURASH en PLAY TRUE DAY 2020 - 9 abril   http://fedokurash.blogspot.com/2020/04/fedokurash-in-true-day-2020-9-april.html?m=1 … @germanmarte4 @_acelado @acentodiario @ARenLosDeportes @hectorj_cruz @ElNacionalRD @Olympicuz @SomosDeporteRD @FedombalRD @fedoclubes1 @lausanne2020 @ACNOA_ANOCA
1248288289993428995 2020-04-09 17:34:55 BST <DdongISRsport> Lausanne2020 were the best Games. It like sweet dream now. we miss that time and Yodli of course💙👏🏂⛷ #Lausanne2020 #Yodli
